utc_iso,obc_tick16,mode,bat_v_min_mV,bat_v_mean_mV,temp_bat_max_cC,temp_obc_max_cC,gyro_abs_max,rssi_min,crc_err_cnt,reset_cnt,health_bits
2027-03-14T00:33:00Z,19802,1,8031,8042,2702,3164,12,-119,0,0,0x01
2027-03-14T00:34:00Z,20402,1,8034,8045,2702,3171,15,-120,0,0,0x01
2027-03-14T00:35:00Z,21002,1,8039,8048,2674,3142,15,-119,0,0,0x01
2027-03-14T00:36:00Z,21602,1,8042,8051,2655,3133,13,-119,0,0,0x01
2027-03-14T00:37:00Z,22202,1,8047,8056,2643,3103,13,-119,0,0,0x01
2027-03-14T00:38:00Z,22802,1,8048,8058,2608,3066,15,-120,0,0,0x01
2027-03-14T00:39:00Z,23402,1,8052,8062,2590,3046,16,-120,0,0,0x01
2027-03-14T00:40:00Z,24002,1,8056,8065,2558,3037,14,-119,0,0,0x01
2027-03-14T00:41:00Z,24602,1,8060,8068,2526,2980,14,-120,0,0,0x01
2027-03-14T00:42:00Z,25202,1,8064,8070,2478,2962,15,-119,0,0,0x01
2027-03-14T00:43:00Z,25802,1,8061,8072,2443,2927,17,-120,0,0,0x01
2027-03-14T00:44:00Z,26402,1,8062,8074,2412,2892,14,-119,0,0,0x01
2027-03-14T00:45:00Z,27002,1,8066,8077,2360,2824,14,-118,0,0,0x01
2027-03-14T00:46:00Z,27602,1,8073,8080,2315,2772,17,-120,0,0,0x01
2027-03-14T00:47:00Z,28202,1,8073,8082,2265,2730,13,-119,0,0,0x01
2027-03-14T00:48:00Z,28802,1,8072,8083,2225,2678,12,-120,0,0,0x01
2027-03-14T00:49:00Z,29402,1,8075,8085,2161,2639,13,-119,0,0,0x01
2027-03-14T00:50:00Z,30002,1,8077,8086,2111,2569,13,-85,0,0,0x01
2027-03-14T00:51:00Z,30602,1,8079,8088,2059,2517,14,-78,0,0,0x01
2027-03-14T00:52:00Z,31203,1,8082,8089,2006,2467,13,-72,0,0,0x01
2027-03-14T00:53:00Z,31803,1,8080,8091,1951,2399,16,-67,0,0,0x01
2027-03-14T00:54:00Z,32403,1,8080,8093,1885,2354,14,-63,0,0,0x01
2027-03-14T00:55:00Z,33003,1,8087,8094,1845,2305,14,-64,0,0,0x01
2027-03-14T00:56:00Z,33603,1,8086,8094,1764,2229,15,-67,0,0,0x01
2027-03-14T00:57:00Z,34203,1,8088,8097,1692,2164,15,-72,0,0,0x01
2027-03-14T00:58:00Z,34803,1,8090,8097,1637,2105,12,-79,0,0,0x01
2027-03-14T00:59:00Z,35403,1,8091,8099,1573,2041,16,-86,0,0,0x01
2027-03-14T01:00:00Z,36003,1,8095,8109,2210,2678,15,-118,0,0,0x01
2027-03-14T01:01:00Z,36603,1,8074,8090,2200,2667,12,-119,0,0,0x01
2027-03-14T01:02:00Z,37203,1,8061,8073,2169,2631,15,-121,0,0,0x01
2027-03-14T01:03:00Z,37803,1,8044,8057,2157,2628,15,-118,0,0,0x01
2027-03-14T01:04:00Z,38403,1,8033,8041,2149,2614,13,-118,0,0,0x01
2027-03-14T01:05:00Z,39003,1,8017,8028,2122,2591,14,-119,0,0,0x01
2027-03-14T01:06:00Z,39603,1,7997,8012,2097,2571,13,-119,0,0,0x01
2027-03-14T01:07:00Z,40203,1,7988,8000,2080,2547,15,-119,0,0,0x01
2027-03-14T01:08:00Z,40803,1,7969,7986,2055,2523,15,-119,0,0,0x01
2027-03-14T01:09:00Z,41403,1,7963,7972,2042,2491,15,-120,0,0,0x01
2027-03-14T01:10:00Z,42003,1,7945,7958,2015,2481,17,-121,0,0,0x01
2027-03-14T01:11:00Z,42603,1,7931,7945,1996,2467,13,-118,0,0,0x01
2027-03-14T01:12:00Z,43203,1,7925,7933,1977,2438,15,-119,0,0,0x01
2027-03-14T01:13:00Z,43804,1,7911,7920,1960,2428,15,-119,0,0,0x01
2027-03-14T01:14:00Z,44404,1,7895,7907,1940,2402,13,-118,0,0,0x01
2027-03-14T01:15:00Z,45004,1,7880,7894,1920,2377,13,-119,0,0,0x01
2027-03-14T01:16:00Z,45604,1,7872,7883,1899,2355,11,-118,0,0,0x01
2027-03-14T01:17:00Z,46204,1,7857,7870,1875,2355,14,-120,0,0,0x01
2027-03-14T01:18:00Z,46804,1,7849,7858,1865,2318,14,-120,0,0,0x01
2027-03-14T01:19:00Z,47404,1,7837,7847,1831,2296,15,-120,0,0,0x01
2027-03-14T01:20:00Z,48004,1,7824,7835,1821,2285,15,-120,0,0,0x01
2027-03-14T01:21:00Z,48604,1,7811,7822,1801,2266,14,-118,0,0,0x01
2027-03-14T01:22:00Z,49204,1,7798,7811,1777,2247,14,-119,0,0,0x01
2027-03-14T01:23:00Z,49804,1,7786,7800,1755,2221,13,-119,0,0,0x01
2027-03-14T01:24:00Z,50404,1,7776,7788,1735,2201,14,-118,0,0,0x01
2027-03-14T01:25:00Z,51004,1,7765,7776,1712,2179,13,-119,0,0,0x01
2027-03-14T01:26:00Z,51604,1,7753,7765,1695,2166,12,-120,0,0,0x01
2027-03-14T01:27:00Z,52204,1,7741,7754,1685,2141,11,-119,0,0,0x01
2027-03-14T01:28:00Z,52804,1,7732,7743,1659,2121,12,-118,0,0,0x01
2027-03-14T01:29:00Z,53404,1,7722,7731,1641,2117,13,-119,0,0,0x01
2027-03-14T01:30:00Z,54004,1,7707,7720,1615,2092,12,-118,0,0,0x01
2027-03-14T01:31:00Z,54604,1,7697,7709,1594,2061,12,-119,0,0,0x01
2027-03-14T01:32:00Z,55204,1,7689,7698,1583,2045,17,-118,0,0,0x01
2027-03-14T01:33:00Z,55805,1,7675,7687,1564,2041,17,-118,0,0,0x01
2027-03-14T01:34:00Z,56405,1,7665,7676,1532,2002,16,-118,0,0,0x01
2027-03-14T01:35:00Z,57005,1,7695,7711,1575,2057,13,-119,0,0,0x01
2027-03-14T01:36:00Z,57605,1,7716,7730,1631,2098,18,-118,0,0,0x01
2027-03-14T01:37:00Z,58205,1,7737,7749,1689,2146,17,-119,0,0,0x01
2027-03-14T01:38:00Z,58805,1,7753,7767,1769,2211,12,-119,0,0,0x01
2027-03-14T01:39:00Z,59405,1,7772,7784,1814,2286,17,-120,0,0,0x01
2027-03-14T01:40:00Z,60005,1,7788,7801,1884,2342,14,-85,0,0,0x01
2027-03-14T01:41:00Z,60605,1,7804,7816,1936,2391,14,-78,0,0,0x01
2027-03-14T01:42:00Z,61205,1,7817,7831,2003,2463,13,-72,0,0,0x01
2027-03-14T01:43:00Z,61805,1,7833,7845,2065,2534,12,-66,0,0,0x01
2027-03-14T01:44:00Z,62405,1,7849,7859,2104,2583,15,-65,0,0,0x01
2027-03-14T01:45:00Z,63005,1,7861,7872,2162,2634,13,-64,0,0,0x01
2027-03-14T01:46:00Z,63605,1,7870,7883,2224,2698,15,-68,0,0,0x01
2027-03-14T01:47:00Z,64205,1,7883,7896,2265,2744,12,-72,0,0,0x01
2027-03-14T01:48:00Z,64805,1,7896,7906,2311,2783,13,-79,0,0,0x01
2027-03-14T01:49:00Z,65405,1,7905,7916,2364,2832,13,-85,0,0,0x01
2027-03-14T01:50:00Z,469,1,7919,7927,2422,2874,12,-120,0,0,0x01
2027-03-14T01:51:00Z,1069,1,7926,7936,2440,2909,14,-120,0,0,0x01
2027-03-14T01:52:00Z,1669,1,7935,7945,2483,2957,19,-120,0,0,0x01
2027-03-14T01:53:00Z,2269,1,7944,7954,2528,3001,14,-119,0,0,0x01
2027-03-14T01:54:00Z,2870,1,7949,7962,2553,3017,16,-120,0,0,0x01
2027-03-14T01:55:00Z,3470,1,7961,7969,2592,3055,14,-120,0,0,0x01
2027-03-14T01:56:00Z,4070,1,7967,7977,2611,3073,16,-119,0,0,0x01
2027-03-14T01:57:00Z,4670,1,7975,7984,2632,3099,19,-118,0,0,0x01
2027-03-14T01:58:00Z,5270,1,7983,7991,2658,3125,14,-120,0,0,0x01
2027-03-14T01:59:00Z,5870,1,7984,7996,2686,3144,15,-118,0,0,0x01
2027-03-14T02:00:00Z,6470,1,7993,8002,2693,3177,17,-118,0,0,0x01
2027-03-14T02:01:00Z,7070,1,7999,8009,2702,3164,13,-119,0,0,0x01
2027-03-14T02:02:00Z,7670,1,8004,8013,2711,3167,15,-119,0,0,0x01
2027-03-14T02:03:00Z,8270,1,8007,8019,2716,3202,13,-119,0,0,0x01
2027-03-14T02:04:00Z,8870,1,8014,8023,2725,3195,17,-119,0,0,0x01
2027-03-14T02:05:00Z,9470,1,8020,8027,2719,3185,14,-117,0,0,0x01
2027-03-14T02:06:00Z,10070,1,8023,8033,2721,3183,11,-119,0,0,0x01
2027-03-14T02:07:00Z,10670,1,8028,8038,2711,3174,12,-118,0,0,0x01
2027-03-14T02:08:00Z,11270,1,8029,8040,2706,3189,17,-119,0,0,0x01
2027-03-14T02:09:00Z,11870,1,8037,8044,2687,3157,15,-118,0,0,0x01
2027-03-14T02:10:00Z,12470,1,8041,8049,2671,3132,15,-118,0,0,0x01
2027-03-14T02:11:00Z,13070,1,8041,8052,2662,3122,12,-118,0,0,0x01
2027-03-14T02:12:00Z,13670,1,8046,8055,2644,3106,14,-119,0,0,0x01
2027-03-14T02:13:00Z,14270,1,8046,8059,2608,3074,16,-120,0,0,0x01
2027-03-14T02:14:00Z,14870,1,8053,8063,2600,3064,14,-118,0,0,0x01
2027-03-14T02:15:00Z,15471,1,8056,8065,2554,3019,14,-118,0,0,0x01
2027-03-14T02:16:00Z,16071,1,8061,8068,2520,2985,13,-120,0,0,0x01
2027-03-14T02:17:00Z,16671,1,8058,8069,2488,2952,12,-119,0,0,0x01
2027-03-14T02:18:00Z,17271,1,8058,8072,2442,2911,12,-119,0,0,0x01
2027-03-14T02:19:00Z,17871,1,8067,8076,2406,2862,11,-119,0,0,0x01
2027-03-14T02:20:00Z,18471,1,8068,8076,2365,2829,11,-119,0,0,0x01
2027-03-14T02:21:00Z,19071,1,8070,8079,2309,2778,16,-119,0,0,0x01
2027-03-14T02:22:00Z,19671,1,8070,8081,2264,2725,14,-118,0,0,0x01
2027-03-14T02:23:00Z,20271,1,8075,8084,2226,2683,12,-118,0,0,0x01
2027-03-14T02:24:00Z,20871,1,8075,8084,2165,2629,16,-119,0,0,0x01
2027-03-14T02:25:00Z,21471,1,8079,8086,2117,2587,12,-119,0,0,0x01
2027-03-14T02:26:00Z,22071,1,8081,8088,2062,2530,20,-120,0,0,0x01
2027-03-14T02:27:00Z,22671,1,8081,8090,1997,2467,12,-119,0,0,0x01
2027-03-14T02:28:00Z,23271,1,8085,8092,1945,2402,13,-121,0,0,0x01
2027-03-14T02:29:00Z,23871,1,8081,8093,1887,2365,14,-118,0,0,0x01
2027-03-14T02:30:00Z,24471,1,8084,8094,1834,2304,14,-88,0,0,0x01
2027-03-14T02:31:00Z,25071,1,8084,8096,1757,2233,17,-78,0,0,0x01
2027-03-14T02:32:00Z,25671,1,8087,8096,1709,2174,12,-72,0,0,0x01
2027-03-14T02:33:00Z,26271,1,8086,8097,1633,2101,14,-66,0,0,0x01
2027-03-14T02:34:00Z,26871,1,8088,8098,1578,2059,13,-64,0,0,0x01
2027-03-14T02:35:00Z,27472,1,8096,8108,2212,2695,15,-63,0,0,0x01
2027-03-14T02:36:00Z,28072,1,8078,8091,2204,2661,11,-65,0,0,0x01
2027-03-14T02:37:00Z,28672,1,8063,8072,2172,2651,15,-71,0,0,0x01
2027-03-14T02:38:00Z,29272,1,8046,8057,2160,2631,12,-78,0,0,0x01
2027-03-14T02:39:00Z,29872,1,8030,8041,2129,2625,17,-86,0,0,0x01
2027-03-14T02:40:00Z,30472,1,8011,8026,2110,2575,13,-119,0,0,0x01
2027-03-14T02:41:00Z,31072,1,8001,8013,2100,2555,11,-119,0,0,0x01
2027-03-14T02:42:00Z,31672,1,7986,7998,2075,2541,15,-119,0,0,0x01
2027-03-14T02:43:00Z,32272,1,7970,7985,2058,2519,16,-121,0,0,0x01
2027-03-14T02:44:00Z,32872,1,7961,7971,2027,2497,15,-120,0,0,0x01
2027-03-14T02:45:00Z,33472,1,7946,7959,2014,2489,13,-118,0,0,0x01
2027-03-14T02:46:00Z,34072,1,7934,7946,2001,2471,14,-119,0,0,0x01
2027-03-14T02:47:00Z,34672,1,7920,7932,1970,2447,13,-120,0,0,0x01
2027-03-14T02:48:00Z,35272,1,7910,7921,1958,2422,15,-120,0,0,0x01
2027-03-14T02:49:00Z,35872,1,7898,7907,1944,2394,16,-122,0,0,0x01
2027-03-14T02:50:00Z,36472,1,7884,7895,1915,2388,18,-119,0,0,0x01
2027-03-14T02:51:00Z,37072,1,7872,7882,1900,2359,15,-119,0,0,0x01
2027-03-14T02:52:00Z,37672,1,7857,7870,1877,2348,15,-120,0,0,0x01
2027-03-14T02:53:00Z,38272,1,7847,7858,1857,2322,14,-118,0,0,0x01
2027-03-14T02:54:00Z,38872,1,7834,7847,1838,2321,14,-119,0,0,0x01
2027-03-14T02:55:00Z,39472,1,7824,7834,1815,2277,14,-119,0,0,0x01
2027-03-14T02:56:00Z,40073,1,7813,7824,1800,2272,11,-119,0,0,0x01
2027-03-14T02:57:00Z,40673,1,7801,7810,1776,2239,12,-119,0,0,0x01
2027-03-14T02:58:00Z,41273,1,7788,7799,1756,2220,13,-120,0,0,0x01
2027-03-14T02:59:00Z,41873,1,7774,7788,1732,2201,12,-118,0,0,0x01
2027-03-14T03:00:00Z,42473,1,7766,7777,1713,2196,18,-118,0,0,0x01
2027-03-14T03:01:00Z,43073,1,7754,7765,1699,2162,14,-118,0,0,0x01
2027-03-14T03:02:00Z,43673,1,7742,7753,1676,2139,15,-120,0,0,0x01
2027-03-14T03:03:00Z,44273,1,7727,7742,1656,2120,14,-119,0,0,0x01
2027-03-14T03:04:00Z,44873,1,7720,7730,1646,2100,14,-118,0,0,0x01
2027-03-14T03:05:00Z,45473,0,7708,7720,1616,2074,16,-118,0,0,0x00
2027-03-14T03:06:00Z,46073,0,7697,7709,1602,2059,16,-120,0,0,0x00
2027-03-14T03:07:00Z,46673,0,7687,7697,1577,2043,12,-120,0,0,0x00
2027-03-14T03:08:00Z,47273,0,7676,7687,1546,2030,14,-119,0,0,0x00
2027-03-14T03:09:00Z,47873,0,7665,7675,1544,2001,13,-120,0,0,0x00
2027-03-14T03:10:00Z,48473,0,7691,7711,1569,2033,15,-120,0,0,0x00
2027-03-14T03:11:00Z,49073,0,7717,7731,1625,2090,16,-118,0,0,0x00
2027-03-14T03:12:00Z,49673,0,7735,7749,1701,2171,14,-120,0,0,0x00
2027-03-14T03:13:00Z,50273,0,7755,7768,1766,2216,14,-119,0,0,0x00
2027-03-14T03:14:00Z,50873,0,7770,7784,1825,2279,15,-119,0,0,0x00
2027-03-14T03:15:00Z,51473,1,7783,7800,1873,2343,15,-119,0,0,0x01
2027-03-14T03:16:00Z,52074,1,7804,7817,1932,2405,19,-120,0,0,0x01
2027-03-14T03:17:00Z,52674,1,7816,7831,1997,2449,20,-120,0,0,0x01
2027-03-14T03:18:00Z,53274,1,7835,7845,2059,2525,14,-118,0,0,0x01
2027-03-14T03:19:00Z,53874,1,7845,7860,2111,2561,14,-119,0,0,0x01
2027-03-14T03:20:00Z,54474,1,7855,7871,2169,2640,18,-86,0,0,0x01
2027-03-14T03:21:00Z,55074,1,7871,7883,2214,2693,14,-78,0,0,0x01
2027-03-14T03:22:00Z,55674,1,7886,7895,2267,2726,15,-72,0,0,0x01
2027-03-14T03:23:00Z,56274,1,7896,7906,2317,2774,15,-66,0,0,0x01
2027-03-14T03:24:00Z,56874,1,7904,7917,2357,2814,14,-63,0,0,0x01
2027-03-14T03:25:00Z,57474,1,7911,7927,2397,2863,14,-63,0,0,0x01
2027-03-14T03:26:00Z,58074,1,7927,7936,2453,2908,16,-66,0,0,0x01
2027-03-14T03:27:00Z,58674,1,7936,7945,2489,2952,14,-71,0,0,0x01
2027-03-14T03:28:00Z,59274,1,7943,7953,2511,2982,14,-79,0,0,0x01
2027-03-14T03:29:00Z,59874,1,7952,7961,2558,3012,11,-87,0,0,0x01
2027-03-14T03:30:00Z,60474,1,7960,7969,2584,3044,14,-119,0,0,0x01
2027-03-14T03:31:00Z,61074,1,7959,7977,2610,3074,13,-118,0,0,0x01
2027-03-14T03:32:00Z,61674,1,7974,7983,2633,3104,14,-118,0,0,0x01
2027-03-14T03:33:00Z,62274,1,7980,7990,2656,3152,15,-118,0,0,0x01
2027-03-14T03:34:00Z,62874,1,7979,7996,2675,3137,14,-120,0,0,0x01
2027-03-14T03:35:00Z,63474,1,7992,8003,2691,3150,14,-119,0,0,0x01
2027-03-14T03:36:00Z,64074,1,8000,8008,2704,3180,13,-120,0,0,0x01
2027-03-14T03:37:00Z,64675,1,8001,8014,2705,3179,13,-119,0,0,0x01
2027-03-14T03:38:00Z,65275,1,8010,8019,2719,3177,17,-118,0,0,0x01
2027-03-14T03:39:00Z,339,1,8014,8023,2726,3207,13,-119,0,0,0x01
2027-03-14T03:40:00Z,939,1,8016,8027,2725,3202,13,-118,0,0,0x01
2027-03-14T03:41:00Z,1539,1,8024,8033,2718,3198,15,-118,0,0,0x01
2027-03-14T03:42:00Z,2139,1,8032,8038,2714,3180,13,-119,0,0,0x01
2027-03-14T03:43:00Z,2739,1,8031,8041,2701,3178,18,-119,0,0,0x01
2027-03-14T03:44:00Z,3339,1,8036,8045,2698,3174,16,-120,0,0,0x01
2027-03-14T03:45:00Z,3939,1,8040,8048,2674,3153,14,-119,0,0,0x01
2027-03-14T03:46:00Z,4539,1,8044,8052,2661,3125,12,-119,0,0,0x01
2027-03-14T03:47:00Z,5139,1,8050,8056,2632,3104,16,-121,0,0,0x01
2027-03-14T03:48:00Z,5739,1,8050,8058,2609,3088,16,-119,0,0,0x01
2027-03-14T03:49:00Z,6339,1,8055,8062,2581,3063,18,-119,0,0,0x01
2027-03-14T03:50:00Z,6939,1,8054,8065,2554,3030,13,-118,0,0,0x01
2027-03-14T03:51:00Z,7539,1,8058,8068,2519,2984,13,-120,0,0,0x01
2027-03-14T03:52:00Z,8139,1,8061,8071,2480,2969,12,-118,0,0,0x01
2027-03-14T03:53:00Z,8739,1,8061,8071,2441,2911,16,-119,0,0,0x01
2027-03-14T03:54:00Z,9339,1,8065,8075,2407,2869,13,-121,0,0,0x01
2027-03-14T03:55:00Z,9939,1,8068,8076,2365,2821,17,-119,0,0,0x01
2027-03-14T03:56:00Z,10539,1,8070,8079,2314,2787,17,-120,0,0,0x01
2027-03-14T03:57:00Z,11139,1,8072,8081,2278,2744,13,-119,0,0,0x01
2027-03-14T03:58:00Z,11740,1,8078,8084,2217,2675,13,-119,0,0,0x01
2027-03-14T03:59:00Z,12340,1,8077,8085,2170,2625,16,-119,0,0,0x01
2027-03-14T04:00:00Z,12940,1,8074,8088,2105,2582,14,-118,0,0,0x01
2027-03-14T04:01:00Z,13540,1,8078,8088,2059,2516,16,-119,0,0,0x01
2027-03-14T04:02:00Z,14140,1,8080,8090,2005,2484,16,-119,0,0,0x01
2027-03-14T04:03:00Z,14740,1,8075,8091,1933,2395,14,-118,0,0,0x01
2027-03-14T04:04:00Z,15340,1,8081,8093,1883,2347,18,-119,0,0,0x01
2027-03-14T04:05:00Z,15940,1,8084,8092,1811,2269,12,-121,0,0,0x01
2027-03-14T04:06:00Z,16540,1,8084,8095,1764,2222,16,-120,0,0,0x01
2027-03-14T04:07:00Z,17140,1,8087,8095,1708,2172,17,-118,0,0,0x01
2027-03-14T04:08:00Z,17740,1,8088,8098,1645,2101,12,-120,0,0,0x01
2027-03-14T04:09:00Z,18340,1,8092,8099,1592,2060,12,-119,0,0,0x01
2027-03-14T04:10:00Z,18940,1,8094,8108,2211,2684,14,-86,0,0,0x01
2027-03-14T04:11:00Z,19540,1,8079,8090,2197,2675,15,-79,0,0,0x01
2027-03-14T04:12:00Z,20140,1,8056,8072,2167,2646,11,-73,0,0,0x01
2027-03-14T04:13:00Z,20740,1,8046,8057,2158,2624,11,-66,0,0,0x01
2027-03-14T04:14:00Z,21340,1,8029,8042,2139,2607,14,-63,0,0,0x01
2027-03-14T04:15:00Z,21940,1,8012,8026,2116,2599,14,-64,0,0,0x01
2027-03-14T04:16:00Z,22540,1,8002,8012,2093,2561,18,-68,0,0,0x01
2027-03-14T04:17:00Z,23140,1,7986,7999,2073,2552,13,-71,0,0,0x01
2027-03-14T04:18:00Z,23741,1,7971,7985,2068,2523,18,-80,1,0,0x00
2027-03-14T04:19:00Z,24341,1,7955,7971,2043,2519,13,-87,0,0,0x01
2027-03-14T04:20:00Z,24941,1,7942,7958,2016,2492,17,-121,0,0,0x01
2027-03-14T04:21:00Z,25541,1,7928,7945,1996,2460,12,-120,0,0,0x01
2027-03-14T04:22:00Z,26141,1,7918,7933,1984,2446,15,-118,0,0,0x01
2027-03-14T04:23:00Z,26741,1,7908,7921,1959,2409,14,-118,0,0,0x01
2027-03-14T04:24:00Z,27341,1,7893,7907,1933,2415,15,-118,0,0,0x01
2027-03-14T04:25:00Z,27941,1,7883,7895,1911,2408,17,-118,0,0,0x01
2027-03-14T04:26:00Z,28541,1,7866,7882,1897,2353,11,-121,0,0,0x01
2027-03-14T04:27:00Z,29141,1,7860,7871,1870,2334,12,-118,0,0,0x01
2027-03-14T04:28:00Z,29741,1,7848,7859,1856,2334,12,-119,0,0,0x01
2027-03-14T04:29:00Z,30341,1,7832,7846,1840,2306,13,-119,0,0,0x01
2027-03-14T04:30:00Z,30941,1,7822,7835,1815,2288,17,-118,0,0,0x01
2027-03-14T04:31:00Z,31541,1,7809,7823,1801,2268,13,-119,0,0,0x01
2027-03-14T04:32:00Z,32141,1,7800,7811,1778,2243,13,-120,0,0,0x01
2027-03-14T04:33:00Z,32741,1,7784,7799,1763,2241,14,-118,0,0,0x01
2027-03-14T04:34:00Z,33341,1,7774,7787,1739,2227,13,-119,0,0,0x01
2027-03-14T04:35:00Z,33941,1,7763,7776,1718,2186,13,-119,0,0,0x01
2027-03-14T04:36:00Z,34541,1,7754,7764,1693,2166,12,-120,0,0,0x01
2027-03-14T04:37:00Z,35141,1,7743,7753,1686,2139,17,-120,0,0,0x01
2027-03-14T04:38:00Z,35741,1,7731,7742,1659,2133,15,-117,0,0,0x01
2027-03-14T04:39:00Z,36342,1,7718,7730,1633,2104,20,-120,0,0,0x01
2027-03-14T04:40:00Z,36942,1,7710,7720,1615,2078,16,-119,0,0,0x01
2027-03-14T04:41:00Z,37542,1,7691,7708,1599,2060,14,-119,0,0,0x01
2027-03-14T04:42:00Z,38142,1,7689,7697,1585,2042,13,-119,0,0,0x01
2027-03-14T04:43:00Z,38742,1,7675,7686,1554,2033,13,-120,0,0,0x01
2027-03-14T04:44:00Z,39342,1,7666,7675,1534,1996,12,-119,0,0,0x01
2027-03-14T04:45:00Z,39942,1,7696,7710,1567,2027,13,-120,0,0,0x01
2027-03-14T04:46:00Z,40542,1,7716,7731,1632,2102,20,-119,0,0,0x01
2027-03-14T04:47:00Z,41142,1,7732,7749,1705,2194,17,-122,0,0,0x01
2027-03-14T04:48:00Z,41742,1,7754,7768,1756,2226,14,-119,0,0,0x01
2027-03-14T04:49:00Z,42342,1,7770,7784,1839,2279,13,-120,0,0,0x01
2027-03-14T04:50:00Z,42942,1,7784,7801,1873,2356,13,-119,0,0,0x01
2027-03-14T04:51:00Z,43542,1,7803,7817,1939,2406,13,-119,0,0,0x01
2027-03-14T04:52:00Z,44142,1,7818,7831,1997,2467,17,-120,0,0,0x01
2027-03-14T04:53:00Z,44742,1,7831,7845,2050,2518,15,-119,0,0,0x01
2027-03-14T04:54:00Z,45342,1,7848,7859,2108,2591,16,-119,0,0,0x01
2027-03-14T04:55:00Z,45942,1,7860,7871,2166,2622,15,-119,0,0,0x01
2027-03-14T04:56:00Z,46542,2,7872,7884,2209,3013,15,-120,0,0,0x01
2027-03-14T04:57:00Z,47142,2,7882,7894,2261,3049,14,-119,0,0,0x01
2027-03-14T04:58:00Z,47742,2,7894,7906,2313,3097,12,-120,0,0,0x01
2027-03-14T04:59:00Z,48342,2,7907,7917,2361,3143,11,-119,0,0,0x01
2027-03-14T05:00:00Z,48943,2,7921,7928,2406,3194,15,-86,0,0,0x01
2027-03-14T05:01:00Z,49543,2,7923,7935,2446,3238,14,-80,0,0,0x01
2027-03-14T05:02:00Z,50143,2,7935,7944,2480,3280,12,-71,0,0,0x01
2027-03-14T05:03:00Z,50743,2,7945,7954,2533,3306,13,-67,0,0,0x01
2027-03-14T05:04:00Z,51343,2,7949,7962,2553,3337,12,-63,0,0,0x01
2027-03-14T05:05:00Z,51943,2,7956,7969,2584,3376,16,-62,0,0,0x01
2027-03-14T05:06:00Z,52543,2,7967,7976,2609,3401,14,-67,0,0,0x01
