utc_iso,obc_tick16,mode,bat_v_min_mV,bat_v_mean_mV,temp_bat_max_cC,temp_obc_max_cC,gyro_abs_max,rssi_min,crc_err_cnt,reset_cnt,health_bits
2027-03-14T01:33:00Z,55802,1,7669,7686,1560,2039,12,-119,0,0,0x01
2027-03-14T01:34:00Z,56402,1,7662,7675,1531,2003,17,-118,0,0,0x01
2027-03-14T01:35:00Z,57002,1,7697,7710,1579,2035,14,-118,0,0,0x01
2027-03-14T01:36:00Z,57602,1,7715,7730,1630,2100,16,-120,0,0,0x01
2027-03-14T01:37:00Z,58202,1,7738,7749,1709,2159,13,-119,0,0,0x01
2027-03-14T01:38:00Z,58802,1,7755,7767,1757,2215,14,-119,0,0,0x01
2027-03-14T01:39:00Z,59403,1,7774,7785,1818,2291,13,-117,0,0,0x01
2027-03-14T01:40:00Z,60003,1,7791,7802,1881,2345,13,-86,0,0,0x01
2027-03-14T01:41:00Z,60603,1,7801,7816,1940,2385,15,-78,0,0,0x01
2027-03-14T01:42:00Z,61203,1,7820,7832,1995,2462,12,-72,0,0,0x01
2027-03-14T01:43:00Z,61803,1,7832,7846,2055,2517,16,-67,0,0,0x01
2027-03-14T01:44:00Z,62403,1,7849,7858,2110,2562,15,-63,0,0,0x01
2027-03-14T01:45:00Z,63003,1,7859,7872,2166,2642,15,-63,0,0,0x01
2027-03-14T01:46:00Z,63603,1,7872,7884,2220,2685,12,-67,0,0,0x01
2027-03-14T01:47:00Z,64203,1,7884,7896,2256,2712,14,-72,0,0,0x01
2027-03-14T01:48:00Z,64803,1,7888,7905,2318,2782,15,-77,0,0,0x01
2027-03-14T01:49:00Z,65403,1,7906,7917,2358,2819,16,-85,0,0,0x01
2027-03-14T01:50:00Z,467,1,7914,7926,2404,2877,16,-118,0,0,0x01
2027-03-14T01:51:00Z,1067,1,7926,7936,2448,2920,13,-119,0,0,0x01
2027-03-14T01:52:00Z,1667,1,7932,7944,2492,2952,17,-120,0,0,0x01
2027-03-14T01:53:00Z,2267,1,7943,7953,2520,2986,16,-119,0,0,0x01
2027-03-14T01:54:00Z,2867,1,7954,7962,2557,3014,15,-121,0,0,0x01
2027-03-14T01:55:00Z,3467,1,7961,7970,2596,3090,13,-121,0,0,0x01
2027-03-14T01:56:00Z,4067,1,7966,7977,2620,3106,13,-119,0,0,0x01
2027-03-14T01:57:00Z,4667,1,7974,7984,2651,3128,14,-119,0,0,0x01
2027-03-14T01:58:00Z,5267,1,7981,7991,2659,3125,16,-119,0,0,0x01
2027-03-14T01:59:00Z,5867,1,7984,7996,2671,3141,13,-119,0,0,0x01
2027-03-14T02:00:00Z,6467,1,7992,8003,2685,3155,16,-119,0,0,0x01
2027-03-14T02:01:00Z,7067,1,7998,8008,2698,3177,13,-118,0,0,0x01
2027-03-14T02:02:00Z,7667,1,8004,8013,2721,3174,12,-118,0,0,0x01
2027-03-14T02:03:00Z,8267,1,8007,8018,2722,3196,13,-120,0,0,0x01
2027-03-14T02:04:00Z,8867,1,8014,8023,2718,3184,15,-120,0,0,0x01
2027-03-14T02:05:00Z,9467,1,8016,8029,2728,3190,15,-120,0,0,0x01
2027-03-14T02:06:00Z,10067,1,8019,8033,2721,3187,13,-120,0,0,0x01
2027-03-14T02:07:00Z,10667,1,8030,8037,2711,3175,15,-120,0,0,0x01
2027-03-14T02:08:00Z,11267,1,8034,8041,2713,3177,17,-119,0,0,0x01
2027-03-14T02:09:00Z,11867,1,8035,8044,2690,3156,14,-120,0,0,0x01
2027-03-14T02:10:00Z,12467,1,8041,8048,2677,3130,14,-119,0,0,0x01
2027-03-14T02:11:00Z,13067,1,8042,8052,2653,3126,14,-118,0,0,0x01
2027-03-14T02:12:00Z,13667,1,8046,8056,2630,3108,14,-119,0,0,0x01
2027-03-14T02:13:00Z,14267,1,8048,8058,2609,3076,15,-119,0,0,0x01
2027-03-14T02:14:00Z,14867,1,8052,8061,2583,3049,13,-118,0,0,0x01
2027-03-14T02:15:00Z,15467,1,8053,8064,2548,3024,13,-118,0,0,0x01
2027-03-14T02:16:00Z,16067,1,8058,8067,2523,2981,15,-119,0,0,0x01
2027-03-14T02:17:00Z,16667,1,8060,8070,2491,2970,11,-118,0,0,0x01
2027-03-14T02:18:00Z,17268,1,8063,8072,2446,2899,13,-120,0,0,0x01
2027-03-14T02:19:00Z,17868,1,8066,8073,2416,2893,17,-119,0,0,0x01
2027-03-14T02:20:00Z,18468,1,8067,8077,2349,2823,14,-119,0,0,0x01
2027-03-14T02:21:00Z,19068,1,8069,8079,2318,2776,13,-119,0,0,0x01
2027-03-14T02:22:00Z,19668,1,8071,8080,2266,2723,16,-119,0,0,0x01
2027-03-14T02:23:00Z,20268,1,8074,8083,2226,2696,14,-119,0,0,0x01
2027-03-14T02:24:00Z,20868,1,8076,8084,2161,2639,16,-120,0,0,0x01
2027-03-14T02:25:00Z,21468,1,8080,8087,2102,2570,13,-118,0,0,0x01
2027-03-14T02:26:00Z,22068,1,8078,8088,2080,2543,16,-119,0,0,0x01
2027-03-14T02:27:00Z,22668,1,8081,8089,1998,2467,14,-119,0,0,0x01
2027-03-14T02:28:00Z,23268,1,8082,8091,1939,2425,17,-121,0,0,0x01
2027-03-14T02:29:00Z,23868,1,8081,8093,1878,2340,17,-119,0,0,0x01
2027-03-14T02:30:00Z,24468,1,8082,8094,1823,2276,11,-87,0,0,0x01
2027-03-14T02:31:00Z,25068,1,8086,8095,1763,2236,12,-79,0,0,0x01
2027-03-14T02:32:00Z,25668,1,8083,8096,1702,2152,18,-75,0,0,0x01
2027-03-14T02:33:00Z,26268,1,8087,8098,1634,2098,12,-66,0,0,0x01
2027-03-14T02:34:00Z,26868,1,8090,8098,1578,2040,13,-64,0,0,0x01
2027-03-14T02:35:00Z,27468,1,8094,8108,2227,2683,13,-64,0,0,0x01
2027-03-14T02:36:00Z,28068,1,8077,8090,2196,2656,14,-67,0,0,0x01
2027-03-14T02:37:00Z,28668,1,8052,8072,2174,2647,15,-71,0,0,0x01
2027-03-14T02:38:00Z,29268,1,8037,8056,2161,2616,12,-79,0,0,0x01
2027-03-14T02:39:00Z,29868,1,8029,8041,2135,2614,21,-86,0,0,0x01
2027-03-14T02:40:00Z,30468,1,8011,8027,2115,2579,15,-119,0,0,0x01
2027-03-14T02:41:00Z,31068,1,8000,8012,2095,2557,14,-119,0,0,0x01
2027-03-14T02:42:00Z,31668,1,7987,7999,2083,2559,14,-119,0,0,0x01
2027-03-14T02:43:00Z,32268,1,7974,7986,2046,2518,17,-119,0,0,0x01
2027-03-14T02:44:00Z,32868,1,7958,7971,2043,2495,17,-119,0,0,0x01
2027-03-14T02:45:00Z,33468,1,7945,7958,2016,2485,14,-119,0,0,0x01
2027-03-14T02:46:00Z,34068,1,7933,7946,2005,2474,11,-119,0,0,0x01
2027-03-14T02:47:00Z,34668,1,7919,7931,1972,2446,12,-120,0,0,0x01
2027-03-14T02:48:00Z,35268,1,7911,7920,1959,2430,15,-118,0,0,0x01
2027-03-14T02:49:00Z,35868,1,7896,7908,1941,2399,13,-119,0,0,0x01
2027-03-14T02:50:00Z,36468,1,7886,7895,1923,2383,12,-119,0,0,0x01
2027-03-14T02:51:00Z,37068,1,7871,7883,1893,2357,12,-119,0,0,0x01
2027-03-14T02:52:00Z,37668,1,7857,7871,1875,2341,15,-120,0,0,0x01
2027-03-14T02:53:00Z,38268,1,7842,7859,1858,2339,12,-120,0,0,0x01
2027-03-14T02:54:00Z,38868,1,7835,7846,1835,2323,16,-119,0,0,0x01
2027-03-14T02:55:00Z,39468,1,7820,7834,1818,2285,14,-118,0,0,0x01
2027-03-14T02:56:00Z,40068,1,7812,7823,1801,2257,13,-119,0,0,0x01
2027-03-14T02:57:00Z,40669,1,7799,7810,1782,2248,13,-118,0,0,0x01
2027-03-14T02:58:00Z,41269,1,7788,7799,1758,2221,14,-120,0,0,0x01
2027-03-14T02:59:00Z,41869,1,7774,7788,1749,2212,12,-119,0,0,0x01
2027-03-14T03:00:00Z,42469,1,7766,7776,1718,2176,15,-118,0,0,0x01
2027-03-14T03:01:00Z,43069,1,7758,7765,1702,2150,16,-118,0,0,0x01
2027-03-14T03:02:00Z,43669,1,7743,7754,1675,2133,15,-121,0,0,0x01
2027-03-14T03:03:00Z,44269,1,7729,7743,1658,2138,13,-120,0,0,0x01
2027-03-14T03:04:00Z,44869,1,7720,7731,1629,2104,12,-118,0,0,0x01
2027-03-14T03:05:00Z,45469,1,7705,7720,1618,2087,13,-120,0,0,0x01
2027-03-14T03:06:00Z,46069,1,7697,7709,1591,2051,15,-119,0,0,0x01
2027-03-14T03:07:00Z,46669,1,7688,7698,1572,2046,12,-120,0,0,0x01
2027-03-14T03:08:00Z,47269,1,7674,7687,1560,2028,16,-120,0,0,0x01
2027-03-14T03:09:00Z,47869,1,7668,7676,1540,2008,15,-120,0,0,0x01
2027-03-14T03:10:00Z,48469,1,7695,7709,1575,2028,12,-120,0,0,0x01
2027-03-14T03:11:00Z,49069,1,7715,7729,1639,2101,14,-118,0,0,0x01
2027-03-14T03:12:00Z,49669,1,7733,7749,1697,2158,12,-118,0,0,0x01
2027-03-14T03:13:00Z,50269,0,7752,7767,1755,2211,18,-120,0,0,0x00
2027-03-14T03:14:00Z,50869,0,7771,7784,1818,2286,18,-119,0,0,0x00
2027-03-14T03:15:00Z,51469,0,7783,7801,1884,2367,13,-118,0,0,0x00
2027-03-14T03:16:00Z,52069,0,7806,7816,1936,2410,13,-121,0,0,0x00
2027-03-14T03:17:00Z,52669,0,7821,7831,1992,2468,14,-120,0,0,0x00
2027-03-14T03:18:00Z,53269,0,7835,7846,2056,2521,14,-119,0,0,0x00
2027-03-14T03:19:00Z,53869,0,7849,7858,2123,2575,13,-119,0,0,0x00
2027-03-14T03:20:00Z,54469,0,7855,7871,2171,2628,14,-86,0,0,0x00
2027-03-14T03:21:00Z,55069,0,7870,7884,2216,2674,15,-79,0,0,0x00
2027-03-14T03:22:00Z,55669,0,7880,7896,2262,2747,16,-71,0,0,0x00
2027-03-14T03:23:00Z,56269,1,7894,7905,2325,2793,13,-66,0,0,0x01
2027-03-14T03:24:00Z,56869,1,7906,7917,2362,2833,14,-64,0,0,0x01
2027-03-14T03:25:00Z,57469,1,7916,7927,2404,2873,15,-63,0,0,0x01
2027-03-14T03:26:00Z,58069,1,7924,7936,2446,2902,14,-67,0,0,0x01
2027-03-14T03:27:00Z,58669,1,7934,7945,2493,2960,11,-72,0,0,0x01
2027-03-14T03:28:00Z,59269,1,7944,7953,2512,2971,14,-78,0,0,0x01
2027-03-14T03:29:00Z,59869,1,7952,7961,2554,3016,9,-86,0,0,0x01
2027-03-14T03:30:00Z,60469,1,7957,7968,2583,3051,15,-120,0,0,0x01
2027-03-14T03:31:00Z,61069,1,7966,7977,2610,3080,14,-117,0,0,0x01
2027-03-14T03:32:00Z,61669,1,7975,7984,2630,3100,16,-119,0,0,0x01
2027-03-14T03:33:00Z,62269,1,7981,7991,2658,3118,17,-118,0,0,0x01
2027-03-14T03:34:00Z,62869,1,7987,7996,2677,3148,12,-120,0,0,0x01
2027-03-14T03:35:00Z,63469,1,7994,8003,2687,3142,15,-118,0,0,0x01
2027-03-14T03:36:00Z,64069,1,7997,8008,2699,3180,11,-119,0,0,0x01
2027-03-14T03:37:00Z,64670,1,8003,8014,2712,3195,14,-119,0,0,0x01
2027-03-14T03:38:00Z,65270,1,8010,8020,2719,3197,15,-120,0,0,0x01
2027-03-14T03:39:00Z,334,1,8015,8023,2718,3192,21,-118,0,0,0x01
2027-03-14T03:40:00Z,934,1,8017,8028,2726,3201,15,-118,0,0,0x01
2027-03-14T03:41:00Z,1534,1,8024,8033,2719,3189,17,-119,0,0,0x01
2027-03-14T03:42:00Z,2134,1,8030,8038,2720,3179,15,-119,0,0,0x01
2027-03-14T03:43:00Z,2734,1,8030,8041,2702,3165,17,-119,0,0,0x01
2027-03-14T03:44:00Z,3334,1,8036,8046,2685,3163,17,-119,0,0,0x01
2027-03-14T03:45:00Z,3934,1,8042,8049,2671,3134,15,-118,0,0,0x01
2027-03-14T03:46:00Z,4534,1,8044,8053,2656,3120,14,-119,0,0,0x01
2027-03-14T03:47:00Z,5134,1,8047,8056,2637,3105,14,-119,0,0,0x01
2027-03-14T03:48:00Z,5734,1,8050,8059,2617,3083,18,-120,0,0,0x01
2027-03-14T03:49:00Z,6334,1,8052,8061,2580,3048,14,-119,0,0,0x01
2027-03-14T03:50:00Z,6934,1,8052,8065,2549,3019,14,-119,0,0,0x01
2027-03-14T03:51:00Z,7534,1,8056,8067,2521,3003,16,-121,0,0,0x01
2027-03-14T03:52:00Z,8134,1,8061,8070,2480,2947,15,-121,0,0,0x01
2027-03-14T03:53:00Z,8734,1,8062,8073,2444,2903,13,-122,0,0,0x01
2027-03-14T03:54:00Z,9334,1,8066,8074,2404,2868,13,-118,0,0,0x01
2027-03-14T03:55:00Z,9934,1,8066,8075,2373,2834,17,-118,0,0,0x01
2027-03-14T03:56:00Z,10534,1,8072,8079,2311,2774,17,-119,0,0,0x01
2027-03-14T03:57:00Z,11134,1,8070,8081,2273,2747,12,-118,0,0,0x01
2027-03-14T03:58:00Z,11734,1,8070,8083,2212,2676,13,-120,0,0,0x01
2027-03-14T03:59:00Z,12334,1,8072,8085,2163,2632,15,-118,0,0,0x01
2027-03-14T04:00:00Z,12934,1,8079,8087,2113,2584,17,-124,0,0,0x01
2027-03-14T04:01:00Z,13534,1,8080,8089,2053,2518,14,-119,0,0,0x01
2027-03-14T04:02:00Z,14134,1,8081,8091,2008,2473,14,-120,0,0,0x01
2027-03-14T04:03:00Z,14734,1,8079,8091,1941,2405,17,-119,0,0,0x01
2027-03-14T04:04:00Z,15334,1,8082,8092,1875,2339,12,-119,0,0,0x01
2027-03-14T04:05:00Z,15934,1,8086,8094,1816,2281,13,-119,0,0,0x01
2027-03-14T04:06:00Z,16534,1,8087,8095,1758,2220,17,-123,0,0,0x01
2027-03-14T04:07:00Z,17134,1,8088,8097,1707,2180,14,-119,0,0,0x01
2027-03-14T04:08:00Z,17734,1,8089,8097,1639,2101,12,-118,0,0,0x01
2027-03-14T04:09:00Z,18334,1,8088,8098,1573,2041,13,-121,0,0,0x01
2027-03-14T04:10:00Z,18934,1,8093,8108,2215,2691,16,-85,0,0,0x01
2027-03-14T04:11:00Z,19534,1,8079,8089,2192,2655,10,-78,0,0,0x01
2027-03-14T04:12:00Z,20134,1,8055,8072,2175,2639,12,-71,0,0,0x01
2027-03-14T04:13:00Z,20734,1,8045,8057,2154,2622,12,-67,0,0,0x01
2027-03-14T04:14:00Z,21334,1,8029,8041,2140,2604,14,-62,0,0,0x01
2027-03-14T04:15:00Z,21934,1,8014,8027,2112,2573,16,-63,0,0,0x01
2027-03-14T04:16:00Z,22535,1,7998,8013,2097,2566,18,-66,0,0,0x01
2027-03-14T04:17:00Z,23135,1,7985,7999,2077,2542,10,-73,0,0,0x01
2027-03-14T04:18:00Z,23735,1,7973,7985,2050,2517,14,-78,0,0,0x01
2027-03-14T04:19:00Z,24335,1,7958,7971,2038,2498,14,-85,1,0,0x00
2027-03-14T04:20:00Z,24935,1,7946,7958,2022,2492,14,-118,0,0,0x01
2027-03-14T04:21:00Z,25535,1,7932,7946,1986,2459,17,-119,0,0,0x01
2027-03-14T04:22:00Z,26135,1,7915,7933,1981,2451,14,-120,0,0,0x01
2027-03-14T04:23:00Z,26735,1,7913,7920,1961,2422,14,-118,0,0,0x01
2027-03-14T04:24:00Z,27335,1,7895,7908,1938,2420,14,-120,0,0,0x01
2027-03-14T04:25:00Z,27935,1,7884,7895,1920,2400,11,-121,0,0,0x01
2027-03-14T04:26:00Z,28535,1,7871,7883,1891,2363,15,-120,0,0,0x01
2027-03-14T04:27:00Z,29135,1,7862,7871,1869,2346,16,-119,0,0,0x01
2027-03-14T04:28:00Z,29735,1,7847,7859,1851,2310,13,-118,0,0,0x01
2027-03-14T04:29:00Z,30335,1,7836,7847,1838,2310,15,-119,0,0,0x01
2027-03-14T04:30:00Z,30935,1,7820,7834,1811,2278,13,-118,0,0,0x01
2027-03-14T04:31:00Z,31535,1,7811,7823,1798,2271,14,-119,0,0,0x01
2027-03-14T04:32:00Z,32135,1,7801,7811,1776,2237,15,-119,0,0,0x01
2027-03-14T04:33:00Z,32735,1,7791,7801,1763,2231,15,-120,0,0,0x01
2027-03-14T04:34:00Z,33335,1,7779,7787,1728,2202,15,-118,0,0,0x01
2027-03-14T04:35:00Z,33935,1,7762,7777,1719,2185,13,-118,0,0,0x01
2027-03-14T04:36:00Z,34535,1,7755,7765,1692,2159,12,-119,0,0,0x01
2027-03-14T04:37:00Z,35135,1,7745,7753,1668,2136,12,-118,0,0,0x01
2027-03-14T04:38:00Z,35735,1,7732,7742,1661,2107,15,-119,0,0,0x01
2027-03-14T04:39:00Z,36335,1,7719,7731,1634,2112,11,-119,0,0,0x01
2027-03-14T04:40:00Z,36935,1,7711,7720,1621,2079,11,-120,0,0,0x01
2027-03-14T04:41:00Z,37535,1,7700,7710,1597,2069,13,-119,0,0,0x01
2027-03-14T04:42:00Z,38135,1,7684,7698,1575,2045,14,-118,0,0,0x01
2027-03-14T04:43:00Z,38735,1,7674,7687,1555,2010,12,-120,0,0,0x01
2027-03-14T04:44:00Z,39335,1,7665,7676,1539,2014,10,-119,0,0,0x01
2027-03-14T04:45:00Z,39935,1,7697,7710,1575,2039,14,-120,0,0,0x01
2027-03-14T04:46:00Z,40535,1,7714,7731,1625,2086,13,-118,0,0,0x01
2027-03-14T04:47:00Z,41135,1,7737,7749,1694,2151,15,-118,0,0,0x01
2027-03-14T04:48:00Z,41735,1,7755,7767,1774,2220,14,-119,0,0,0x01
2027-03-14T04:49:00Z,42335,1,7774,7785,1815,2302,14,-118,0,0,0x01
2027-03-14T04:50:00Z,42935,1,7784,7800,1890,2357,14,-121,0,0,0x01
2027-03-14T04:51:00Z,43535,1,7801,7816,1941,2408,16,-119,0,0,0x01
2027-03-14T04:52:00Z,44135,1,7820,7832,2002,2471,12,-119,0,0,0x01
2027-03-14T04:53:00Z,44735,1,7834,7846,2056,2513,16,-118,0,0,0x01
2027-03-14T04:54:00Z,45335,1,7849,7859,2114,2577,15,-117,0,0,0x01
2027-03-14T04:55:00Z,45936,2,7858,7871,2158,2949,14,-120,0,0,0x01
2027-03-14T04:56:00Z,46536,2,7868,7884,2211,2995,16,-121,0,0,0x01
2027-03-14T04:57:00Z,47136,2,7881,7895,2261,3052,19,-119,0,0,0x01
2027-03-14T04:58:00Z,47736,2,7897,7906,2326,3121,12,-119,0,0,0x01
2027-03-14T04:59:00Z,48336,2,7905,7917,2369,3150,16,-120,0,0,0x01
2027-03-14T05:00:00Z,48936,2,7915,7927,2403,3183,13,-86,0,0,0x01
2027-03-14T05:01:00Z,49536,2,7925,7936,2448,3224,14,-78,0,0,0x01
2027-03-14T05:02:00Z,50136,2,7935,7945,2490,3263,16,-72,0,0,0x01
2027-03-14T05:03:00Z,50736,2,7937,7953,2523,3311,14,-66,0,0,0x01
2027-03-14T05:04:00Z,51336,2,7950,7961,2560,3328,15,-64,0,0,0x01
2027-03-14T05:05:00Z,51936,2,7960,7970,2585,3361,15,-63,0,0,0x01
2027-03-14T05:06:00Z,52536,2,7965,7977,2607,3384,15,-67,0,0,0x01
